planet,planet_mass_mjup,planet_radius_rjup,planet_temperature_K,star_name,star_distance_AU,star_mass_msun,star_radius_rsun,star_age_Gy,star_teff_K,has_missing_data,planet_mass_mearth,planet_radius_rearth,planet_mass_kg,planet_radius_m,Luminosity_Lsun,Flux_inner_HZ_boundary,Flux_outer_HZ_boundary,HZ_inner_boundary_AU,HZ_outer_boundary_AU,HZ_middle_AU,HZ_subindex,escape_velocity,thermal_velocity,jeans_parameter,jeans_parameter_norm,water_subindex,planet_temperature_C,temperature_subindex,star_distance_m,radiation_I,relative_r,C12_stability_temperature,C12_stability_radiation,C12_stability_subindex,pre_seq_GY,main_seq_GY,main_seq_end_GY,mid_main_seq_GY,star_age_subindex,PO_HUI,HUI,density,ESI_r,ESI_d,ESI_ev,ESI_t,ESI,star_distance_AU_adj,PHI_substrate_subindex,PHI_energy_light,PHI_energy_temperature,PHI_energy_subindex,PHI_chemistry_subindex,PHI_liquid_medium_subindex,PHI
Kepler-77 b,0.43,0.96,1440.0,Kepler-77,0.04501,0.99,7.5,5520.0,1440.0,False,136.654,10.751999999999999,8.161250188e+26,68577729.02399999,0.9644655077470021,1.07486784,0.2162899584,0.9472526213319574,1.7949158699291108,1.371084245630534,0.0047516363625059455,39878.65506588911,1132.5490974189668,619.9218354942365,0.9387383719266356,0.2790226001063305,1167.0,0.07985416666666667,6733496000.0,1.6927609179857225e-21,476.51969263818694,0.08120000000000001,0.09995284779497517,0.09057642389748759,0.010254441539222652,10.254441539222652,10.264695980761875,5.127220769611326,0.09908169507246196,0.11065730442109054,0.09684887540010456,0.6041138391130356,10.751999999999999,0.10997649042183977,3.5656541954378667,1440.0,0.09419779043283905,0.044203062886990115,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
Kepler-79 b,0.0343,0.31,868.0,Kepler-79,0.117,1.3,3.44,6174.0,868.0,False,10.90054,3.472,6.5100204988e+25,22144891.664,2.5715564858039968,1.1419032655999999,0.22301744945600002,1.5006636975508207,2.886340328939225,2.193502013245023,0.007796550299107752,19820.203301328173,879.2971283929,254.04748762175052,0.7932136942978772,0.24575244388906206,595.0,0.09177083333333334,17503200000.0,6.679612884037222e-22,188.0340598973078,0.09264,0.09998169650249279,0.09631084825124639,0.005189692421935083,5.189692421935083,5.194882114357019,2.5948462109675416,0.09897185691188216,0.10812050653692633,0.0965389692064105,1.4311101660607506,3.472,0.26052783975526295,1.7721758905621356,868.0,0.25160472604509687,0.18762205822922556,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
Kepler-79 c,0.019,0.332,685.0,Kepler-79,0.187,1.3,3.44,6174.0,685.0,False,6.0382,3.7184,3.606133804e+25,23716464.6208,2.5715564858039968,1.1691390275,0.22525530027500001,1.4830812867786325,2.8719670337266323,2.1775241602526325,0.012608884062328005,14254.423263577128,781.1259718323081,166.5049499886228,0.3992722749488026,0.14826555438652275,412.0,0.09558333333333334,27975200000.0,2.614807994783538e-22,73.60800268621483,0.09630000000000001,0.09999313916542721,0.09814656958271362,0.005189692421935083,5.189692421935083,5.194882114357019,2.5948462109675416,0.09897185691188216,0.09071523965535597,0.08371239186684229,0.6453619825583667,3.7184,0.11748554874633436,1.2745250317329808,685.0,0.27435886579235375,0.2998745716997024,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
Kepler-79 d,0.019,0.639,553.0,Kepler-79,0.287,1.3,3.44,6174.0,553.0,False,6.0382,7.1568,3.606133804e+25,45647050.8816,2.5715564858039968,1.1905266971,0.226895225771,1.4696992237143103,2.861569386330294,2.165634305022302,0.01952780510250776,10274.67901296471,701.8403903654927,107.15928687855006,0.13221679095347527,0.08222173426526994,280.0,0.09833333333333334,42935200000.0,1.1100926412799176e-22,31.249599314478097,0.09894,0.0999973750269437,0.09946868751347185,0.005189692421935083,5.189692421935083,5.194882114357019,2.5948462109675416,0.09897185691188216,0.079704683425293,0.07578375409299729,0.09051385349288046,7.1568,0.016477682345960976,0.9186857547934763,553.0,0.19145182548905987,0.460235305228955,0.0,2,0,0.6666666666666666,0.0,0.0,0.00016068568378893036
Kepler-79 e,0.013,0.311,477.0,Kepler-79,0.386,1.3,3.44,6174.0,477.0,False,4.1314,3.4831999999999996,2.467354708e+25,22216326.798399996,2.5715564858039968,1.2035031651,0.227849210451,1.4617544201818347,2.855572532525892,2.1586634763538632,0.02640662444188016,12182.41453752058,651.8309562178456,174.6492751679167,0.4359217382556252,0.15855915742784069,204.0,0.09991666666666667,57745600000.0,6.136890974897684e-23,17.275619788009386,0.1976415094339623,0.09999877243188336,0.14882014093292284,0.005189692421935083,5.189692421935083,5.194882114357019,2.5948462109675416,0.09897185691188216,0.10653488927623851,0.10124953400981593,0.5371878897688759,3.483199999999999,0.09779289098993975,1.089261346314289,477.0,0.3753203882945196,0.6189924314229152,0.0,2,0,0.6666666666666666,0.5,0.5,0.03593041119630842
Kepler-8 b,0.59,1.416,1680.0,Kepler-8,0.0474,1.49,3.84,6213.0,1680.0,False,187.502,15.859199999999998,1.1197994444000002e+27,101152150.31039998,4.202140472786401,1.05490656,0.21358786560000004,1.9958517843224541,3.7702132983637124,2.8830325413430833,0.00237492585232682,38462.390326669534,1223.292838098031,494.28983561002246,0.9627955633938254,0.2837361920112084,1407.0,0.07485416666666667,7091040000.0,6.650293794665573e-21,1872.087145512896,0.07640000000000001,0.09981329035190048,0.08810664517595024,0.003690067656948068,3.690067656948068,3.693757724605016,1.845033828474034,0.09896510925522797,0.10960740779227603,0.09530025643973272,0.25830111437661113,15.859199999999996,0.047022677171073175,3.4390222841834546,1680.0,0.06069198187284323,0.09716584342575108,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
Kepler-87 b,1.02,1.204,478.0,Kepler-87,0.481,1.82,7.5,5600.0,478.0,False,324.156,13.484799999999998,1.9359244632e+27,86007901.81759998,8.634893723843188,1.2033292796000001,0.22783661159600002,2.6787751179401518,5.232818451724175,3.9557967848321636,0.01795596788915471,54843.951002178685,652.5138594498922,3532.22200323052,0.38106387172181533,0.14482722604490933,205.0,0.09989583333333334,71957600000.0,1.3270698819892858e-22,37.35760470104752,0.19339622641509435,0.09999676422335102,0.1466964953192227,0.0022378013424136614,2.2378013424136607,2.2400391437560745,1.1189006712068303,0.09906703652339945,0.10168851182200392,0.09699283621700912,0.7264148925230696,13.484799999999996,0.1322409044413518,4.9037402004206045,478.0,0.2841529665795613,1.4134276234891139,0.0,2,0,0.6666666666666666,0.5,0.5,0.03593041119630842
Kepler-87 c,0.02,0.548,403.0,Kepler-87,0.676,1.82,7.5,5600.0,403.0,False,6.356000000000001,6.1376,3.7959303200000004e+25,39146453.6512,8.634893723843188,1.2166032371000002,0.22878496117100003,2.6641214210754125,5.2219617624481005,3.9430415917617565,0.025374218857004,11383.25881645632,599.1400003338118,180.48727764210128,0.46219274938945576,0.16553051716917247,130.0,0.4405405405405406,101129600000.0,6.718782057852559e-23,18.9136689481265,0.5117924528301887,0.09999860862614833,0.3058955307281685,0.0022378013424136614,2.2378013424136607,2.2400391437560745,1.1189006712068303,0.09906703652339945,0.20728156876365703,0.22278891678676577,0.15106099761123137,6.137599999999999,0.027500045986856896,1.017806756260716,403.0,0.29526023857601014,1.9864388222009168,0.0,2,0,0.6666666666666666,0.5,0.5,0.03593041119630842
Kepler-89 b,0.033,0.153,1486.0,KOI-94,0.05119,1.52,3.16,6182.0,1486.0,False,10.487400000000001,1.7135999999999998,6.263285028000001e+25,10929575.563199999,4.514783369268798,1.0706680124,0.21576653332400003,2.0534826811962645,3.888170868507119,2.970826774851692,0.0024928381655587722,27672.802673639824,1150.4962222534043,289.27167008386414,0.9517225153773886,0.2819987039086558,1213.0,0.07889583333333333,7658024000.0,6.12623435483476e-21,1724.5620930740224,0.08028,0.09982804293090726,0.09005402146545363,0.003510678262005768,3.5106782620057686,3.514188940267774,1.7553391310028843,0.09897024633357514,0.11048232864131532,0.09650571613251334,11.4525890063653,1.7135999999999998,2.0848976858617094,2.4742972096164935,1486.0,0.16117501283958405,0.10876861233298972,1.0,2,0,0.6666666666666666,0.0,0.5,0.042728700639623404
Kepler-89 c,0.049,0.385,1012.0,KOI-94,0.1013,1.52,3.16,6182.0,1012.0,False,15.5722,4.311999999999999,9.300029284e+25,27502526.743999995,4.514783369268798,1.1224448336,0.22128566513600004,2.0055613688582095,3.839376862773366,2.9224691158157876,0.005050954888389747,21257.371722414613,949.4367729377516,250.64384333915336,0.7778972950261902,0.24114129206990953,739.0,0.08877083333333334,15154480000.0,1.5643897969810157e-21,440.38265374815137,0.08976,0.09995646151693277,0.09485823075846639,0.003510678262005768,3.5106782620057686,3.514188940267774,1.7553391310028843,0.09897024633357514,0.10575831147673483,0.09421809323042767,1.0672788906729846,4.311999999999999,0.1942938219555787,1.900676854341653,1012.0,0.19395001286976615,0.215242438549167,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
Kepler-89 d,0.334,1.005,806.0,KOI-94,0.1684,1.52,3.16,6182.0,806.0,False,106.14520000000002,11.255999999999998,6.339203634400002e+26,71792310.072,4.514783369268798,1.1508163484,0.223770984684,1.9806851563090015,3.817996250371588,2.899340703340295,0.008502108447857135,34350.42338213073,847.3119142322973,821.7648607310718,0.9000875798600075,0.2728084262477128,533.0,0.0930625,25192640000.0,5.660824504411409e-22,159.35471597079922,0.09388,0.09998456445122518,0.09693228222561259,0.003510678262005768,3.5106782620057686,3.514188940267774,1.7553391310028843,0.09897024633357514,0.11405511265095152,0.10133357586100847,0.4089896424845483,11.256,0.07445491658554364,3.07136063252866,806.0,0.16426962354593316,0.35781665006594,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
Kepler-89 e,0.11,0.585,584.0,KOI-94,0.3046,1.52,3.16,6182.0,584.0,False,34.958,6.552,2.087761676e+26,41789553.624,4.514783369268798,1.1853726464,0.226508153664,1.9516008907910416,3.794857426405144,2.8732291585980927,0.015607699373232836,25838.08373147958,721.2440041680674,641.6913355864568,0.9345697442494019,0.28263568476085627,311.0,0.09768750000000001,45568160000.0,1.7302309149596877e-22,48.70676626742829,0.09832,0.09999562930151977,0.09915781465075989,0.003510678262005768,3.5106782620057686,3.514188940267774,1.7553391310028843,0.09897024633357514,0.1188117890236848,0.10588020605888765,0.6829503236325012,6.552,0.12432835479458136,2.3102502205002833,584.0,0.28376285349943203,0.647214677019509,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
Kepler-9 d,0.016518264,0.146,2026.0,Kepler-9,0.0273,0.96,2.0,5774.0,2026.0,False,5.249504299200001,1.6351999999999998,3.1351089575682247e+25,10429529.622399999,0.8633292175601102,1.0346245244,0.209817854444,0.9134753557080791,1.7241931856073407,1.3188342706577099,0.0029885863728461998,20042.304927482037,1343.3695895744956,111.29465546660452,0.15082594959972037,0.07885319543282629,1753.0,0.06764583333333334,4084080000.0,4.118870083795307e-21,1159.4801637329138,0.06948,0.09988455140638375,0.08468227570319187,0.01107444364322545,11.07444364322545,11.085518086868676,5.537221821612725,0.09903949650688307,0.06664187746981616,0.061076045349808275,6.597355150502842,1.6351999999999998,1.201021924251917,1.7920345742063215,2026.0,0.1270430581859838,0.025365934490086787,1.0,2,0,0.6666666666666666,0.0,0.0,0.0028574404296987997
Kepler-91 b,0.81,1.367,2040.0,Kepler-91,0.0731,6.3,4.86,4550.0,2040.0,False,257.418,15.3104,1.5373517796e+27,97651828.72479999,754.4422090397545,1.03401504,0.20966843040000002,27.011553432808935,50.98769657887557,38.999625005842255,0.00027062493899818185,45866.979777722074,1348.0030535047258,578.8799933715896,0.9465974480777807,0.2777271995509638,1767.0,0.06735416666666666,10935760000.0,5.020167098120101e-19,141319.92635056254,0.06920000000000001,0.0858684367071273,0.07753421835356365,0.00010038033168173291,0.1003803316817329,0.10048071201341463,0.05019016584086645,0.09924168328645834,0.10442557855933013,0.08962152589883027,0.3941336392578222,15.310399999999998,0.07175044105330018,4.101085871784834,2040.0,0.052386153235810334,2.0078458438453195,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
Kepler-93 b,0.0143,0.14,1037.0,Kepler-93,0.053,0.98,6.6,5669.0,1037.0,False,4.5445400000000005,1.568,2.7140901788000004e+25,10000918.816,0.9298520920002967,1.1192436611,0.220987623411,0.9114746920003621,1.7435800303104183,1.3275273611553902,0.005814752780868099,19043.46151721709,961.0924607260824,196.3050394384105,0.5333726774728472,0.1798658354284209,764.0,0.08825000000000001,7928800000.0,1.1770342007870515e-21,331.34033851105875,0.08926,0.09996736580297791,0.09461368290148896,0.010518039822492824,10.518039822492824,10.528557862315317,5.259019911246412,0.09905690487725778,0.09352023519760716,0.08468640921110594,6.477627330945826,1.5679999999999998,1.179225957087728,1.7027253888661396,1037.0,0.2798802671248575,0.05110728447519818,1.0,2,0,0.6666666666666666,0.0,0.5,0.042728700639623404
LHS 1140 b,0.02196,0.15407,230.0,LHS 1140,0.0936,0.186,5.0,3131.0,230.0,False,6.978888,1.725584,4.16793149136e+25,11006011.157008,0.002345560283003988,1.24901951,0.23099904510000002,0.04333498878285911,0.08565192597733531,0.06449345738009721,0.099999920518579,22495.674446571957,452.62622192510406,1235.061604218982,0.8209456502559396,0.5032169029684722,-43.0,0.09871244635193133,14002560000.0,9.519669053748327e-25,0.267982898430059,0.40681818181818186,0.03349786230375737,0.22015802206096963,0.6702203950748183,670.2203950748184,670.8906154698932,335.1101975374092,0.09958952279373574,0.20433536293873758,0.18582160294881792,7.463492767971245,1.725584,1.358698787823463,2.0113967192999507,230.0,0.7221583451204863,0.004533140171777906,1.0,2,1,1.0,0.5,1.0,0.8408964152537145
LP 791-18 c,0.0223,0.2061,370.0,LP 791-18,0.029392,0.17,0.5,2960.0,370.0,False,7.08694,2.3083199999999997,4.232462306800001e+25,14722781.199839998,0.0016967431984651132,1.22259311,0.22920444110000002,0.037253500440660565,0.07313335042716075,0.05519342543391066,0.0788972838856236,19599.966423937058,574.0856011252632,582.8104772428147,0.9458448022300993,0.3539501472190647,97.0,0.601081081081081,4397043200.0,6.983687343381976e-24,1.9659389054831926,0.6518867924528302,0.7826637462662817,0.7172752693595559,0.8392236160426746,839.2236160426745,840.0628396587172,419.61180802133725,0.09964618175734705,0.3701699926605345,0.40070818956500537,3.166175004100481,2.3083199999999997,0.5763894029038664,1.7524839389513736,370.0,0.6723376313381086,0.0012107018260564043,1.0,2,1,1.0,0.5,0.5,0.7071067811865476
LP 890-9 b,0.0415,0.1178,396.0,LP 890-9,0.01875,0.1556,7.2,2850.0,396.0,False,13.1887,1.3193599999999999,7.876555414e+25,8415058.83232,0.001233770930944114,1.2178661904,0.22887382910400003,0.03182859585316252,0.062407692460888835,0.04711814415702568,0.058909290521331564,35366.598725366835,593.9137571800657,1773.004441978226,0.7179353196211908,0.2384206687971328,123.0,0.4745945945945945,2805000000.0,1.2478401015683428e-23,3.512725130543013,0.5415094339622641,0.4346368456278221,0.48807313979504313,1.0470707274671764,1047.0707274671763,1048.1177981946435,523.5353637335882,0.09969916077478855,0.2719393708965781,0.292879290341475,31.555586290788362,1.3193599999999999,5.744567346047975,3.1622195110420837,396.0,0.4895494810504994,0.000658595166175732,1.0,2,1,1.0,0.5,0.5,0.7071067811865476
LP 890-9 c,0.0796,0.12196,272.0,LP 890-9,0.03984,0.1556,7.2,2850.0,272.0,False,25.29688,1.3659519999999998,1.5107802673600001e+26,8712228.991423998,0.001233770930944114,1.2409191296000002,0.230458116096,0.031531565033648096,0.06219281132046481,0.04686218817705645,0.5877552203696184,48138.185680721486,492.22111999358776,4782.213392273534,0.1417038185008126,0.4343128977862589,-1.0,0.7381818181818182,5960064000.0,2.7639031635302537e-24,0.7780509769414807,0.8363636363636364,0.09725637211768509,0.46681000424066077,1.0470707274671764,1047.0707274671763,1048.1177981946435,523.5353637335882,0.09969916077478855,0.46535182027062894,0.483486714699108,54.54122009073105,1.3659519999999996,9.92900936967512,4.304160294514304,272.0,0.5018993050458528,0.0013993830090901955,1.0,2,1,1.0,0.5,0.5,0.7071067811865476
MASCARA-3 b,5.18,1.272,1458.0,HD 93148,0.06971,1.506,0.77,6508.0,1458.0,False,1646.204,14.2464,9.8314595288e+27,90865490.9568,4.366866333661964,1.0732033116000002,0.216084827916,2.017176719658746,3.821129336150243,2.9191530279044944,0.003455820172849955,120243.9449127905,1139.6055463581786,5566.565552983744,0.0999999768748282,0.06918237554672621,1185.0,0.07947916666666667,10428616000.0,3.195263527534228e-21,899.4808291358848,0.08084000000000001,0.09991055146984376,0.09037527573492188,0.0035928374614528796,3.5928374614528797,3.5964302989143326,1.7964187307264399,0.0989159262403903,0.06828171287231101,0.06389995831327112,3.128473308819368,14.2464,0.5695259611789457,10.751323632802963,1458.0,0.10730141817745001,0.14567332465230415,1.0,2,0,0.6666666666666666,0.0,0.0,0.0028574404296987997
NGTS-10 b,2.162,1.205,1332.0,NGTS-10,0.0143,0.697,10.4,4400.0,1332.0,False,687.0836,13.496,4.1034006759200005e+27,86079336.952,0.27267040371155826,1.0854251856000001,0.21752916465600003,0.5012092221559675,0.9516542254179958,0.7264317237869817,0.00285309993668674,79813.47373681111,1089.250842877653,2684.5198599069936,0.543389814060363,0.18075081043649316,1059.0,0.08210416666666667,2139280000.0,4.741250212151334e-21,1334.6829252789662,0.08336,0.09986703104262733,0.09161351552131367,0.02465574074279123,24.65574074279123,24.68039648353402,12.327870371395615,0.09927075006911822,0.09131846852605571,0.08206360382885042,1.5358845692428833,13.496,0.2796015977160664,7.136330124772867,1332.0,0.11171782107093724,0.007467152794404072,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
NGTS-11 b,0.37,0.823,440.0,NGTS-11,0.2,0.832,3.9,5050.0,440.0,False,117.586,9.2176,7.022471092e+26,58791115.6112,0.5157556266834192,1.20999584,0.2283162384,0.6528750148482695,1.2775341339437778,0.9652045743960236,0.03063373470441058,39952.39659863755,626.040068799063,2036.3452677467585,0.6675083529846633,0.21664819396086143,167.0,0.26054054054054043,29920000000.0,4.5847000990008784e-23,12.906133753453013,0.3547169811320755,0.09999920938267157,0.22735809525737355,0.015837684393112443,15.837684393112442,15.853522077505554,7.918842196556221,0.09916095341727371,0.16686830357609192,0.1690607167198207,0.8250233622671999,9.2176,0.15019217906245594,3.572247617537686,440.0,0.3454305848542023,0.1436322563609469,0.0,2,0,0.6666666666666666,0.5,0.5,0.03593041119630842
NGTS-12 b,0.208,1.048,1257.0,NGTS-12,0.0757,1.589,9.4,5690.0,1257.0,False,66.1024,11.7376,3.9477675328e+26,74864020.8512,5.297195847663279,1.0933317531000002,0.21839822033100004,2.2011367982898125,4.18617512908709,3.1936559636884514,0.003439132000283479,26545.62273336824,1058.1407287953166,314.67988149823503,0.9971889588620401,0.2946356702966368,984.0,0.08366666666666667,11324720000.0,3.286860103405388e-21,925.2656707618206,0.08486,0.09990797297278868,0.09238398648639434,0.0031418847984014267,3.141884798401427,3.1450266831998284,1.5709423992007134,0.09905218586961266,0.11463552826391879,0.10037744022561564,0.22461746175213654,11.7376,0.040890703923006304,2.3735131215773606,1257.0,0.0896191823251111,0.17422837838043476,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
NGTS-13 b,4.84,1.142,1605.0,NGTS-13,0.0549,1.788,4.23,5918.0,1605.0,False,1538.152,12.790399999999998,9.1861513744e+27,81578923.4848,8.100709385535211,1.0606259475000002,0.21442460947500003,2.763633205810538,5.224480804435038,3.994057005122788,0.001986515427755492,122668.06668554877,1195.675445498377,5262.673468500535,0.09999998927861206,0.06837269421475711,1332.0,0.07641666666666667,8213040000.0,9.556641885717291e-21,2690.2370001867193,0.0779,0.09973147495735613,0.08881573747867806,0.002339274646331819,2.3392746463318184,2.3416139209781504,1.1696373231659092,0.09901405308780847,0.06692113337513317,0.062383730717887234,4.039346212575516,12.7904,0.7353467033796682,10.96807066088118,1605.0,0.10103543225876833,0.1562549810249164,1.0,2,0,0.6666666666666666,0.0,0.0,0.0028574404296987997
NGTS-14A b,0.092,0.44,1143.0,NGTS-14A,0.0403,0.842,5.9,5187.0,1143.0,False,29.2376,4.928,1.7461279472e+26,31431459.136,0.5384229081088806,1.1062525131,0.219732521931,0.6976452305872934,1.330557110809458,1.0141011706983758,0.005776575003039089,27246.421270289244,1009.0179853891158,364.578558777786,0.9876338929999984,0.29286042849299954,870.0,0.08604166666666667,6028880000.0,1.178800702619673e-21,331.8376165976341,0.08714000000000001,0.09996731607492061,0.09355365803746031,0.015371624653253653,15.371624653253653,15.386996277906906,7.685812326626826,0.0991380423944822,0.11547407411892956,0.10141927494593728,1.3424367296746127,4.928,0.24438519792850122,2.436173340162979,1143.0,0.17050286665057235,0.029571054442318286,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
NGTS-15 b,0.751,1.1,1146.0,NGTS-15,0.0441,0.954,3.28,5600.0,1146.0,False,238.6678,12.32,1.42537183516e+27,78578647.84,0.8440616119398084,1.1058985404000001,0.21969720260400002,0.8736338079227056,1.6660718885056687,1.269852848214187,0.005047881572355736,49234.04493272263,1010.3412882336728,1187.311946296912,0.8300892017729318,0.25345487732379174,873.0,0.08597916666666668,6597360000.0,1.5432060559291763e-21,434.4193368569738,0.08708,0.09995705785160357,0.09351852892580179,0.011249392327167656,11.249392327167659,11.260641719494826,5.624696163583829,0.0990685259586275,0.1074137960894487,0.09513695947234432,0.7013356410334846,12.32,0.12767532775255958,4.40214391841163,1146.0,0.12077840608437178,0.04051591617521019,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
NGTS-16 b,0.667,1.3,1177.0,NGTS-16,0.0523,1.213,10.29,5550.0,1177.0,False,211.97260000000003,14.559999999999999,1.2659427617200002e+27,92865674.72,2.004005380026321,1.1022849851,0.219332888651,1.3483495536865755,2.56930988680059,1.9588297202435827,0.0038788161316925945,42680.85713761043,1023.9152790683795,868.7768143642903,0.8910852908664125,0.26854019730332407,904.0,0.08533333333333334,7824080000.0,2.6050883355163956e-21,733.3438997473767,0.08646000000000001,0.09992716524585149,0.09319358262292575,0.0061708927412404534,6.170892741240453,6.177063633981693,3.0854463706202266,0.09907601999813355,0.11000438987788186,0.09701783464057925,0.37736342524322536,14.56,0.06869749115952459,3.816206365690077,1177.0,0.10054875474940272,0.07403739511849532,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
NGTS-17 b,0.764,1.24,1457.0,NGTS-17,0.0391,1.337,9.22,5650.0,1457.0,False,242.7992,13.888,1.4500453822400002e+27,88579566.656,2.84493970272179,1.0732950731,0.21609621353100003,1.628084588191715,3.0841243498394686,2.356104469015592,0.0024015951188032375,46771.115544762484,1139.2146680937706,842.7802020973404,0.8960633655558284,0.26826081688762193,1184.0,0.0795,5849360000.0,6.6167770314693505e-21,1862.6520282870708,0.08086,0.09981423386834064,0.09033711693417032,0.004838062582386157,4.838062582386157,4.842900644968543,2.4190312911930785,0.09905913288923093,0.1079117323659653,0.09458306529686288,0.49807223345044355,13.888,0.09067204335505692,4.181927000595886,1457.0,0.08384227803944637,0.06594977078745688,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
NGTS-18 b,0.409,1.21,1381.0,NGTS-18,0.0448,1.392,10.84,5610.0,1381.0,False,129.9802,13.552,7.762677504400001e+26,86436512.624,3.289283049300808,1.0805141459,0.21696514265900002,1.7447587902298634,3.3095928228269282,2.527175806528396,0.0025676901730409263,34642.63041612892,1109.104919263946,487.80524139679625,0.9640372942006135,0.28567193968372473,1108.0,0.08108333333333334,6702080000.0,5.827364284995384e-21,1640.4288452506498,0.08238000000000001,0.09983645629775643,0.09110822814887823,0.0043742329915094314,4.374232991509431,4.37860722450094,2.1871164957547156,0.09906572294981703,0.11189938285775884,0.09788646117381153,0.2869665161529633,13.552,0.05224109807088858,3.0974876228945747,1381.0,0.08124763120717746,0.08125098554029171,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
NGTS-2 b,0.67,1.536,1638.0,NGTS-2,0.0584,1.702,2.17,6478.0,1638.0,False,212.92600000000002,17.2032,1.2716366572e+27,109724366.4384,6.78350892438546,1.0580513436,0.21405558423600002,2.5320590454083427,4.785009948037398,3.6585344967228703,0.002306423308172975,39353.52915915557,1207.9048942480476,530.7278683633255,0.9558180677602143,0.2822202960825696,1365.0,0.07572916666666667,8736640000.0,7.072218262521925e-21,1990.8607511669552,0.07724,0.09980141293194797,0.08852070646597399,0.0026460686696801712,2.6460686696801714,2.6487147383498515,1.3230343348400857,0.09892077002150249,0.10953947250897715,0.09535940931541362,0.22980802155576263,17.2032,0.04183562442237043,3.5187013232965203,1638.0,0.05985498059252529,0.15210379415764774,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
NGTS-20 b,2.98,1.07,688.0,NGTS-20,0.313,1.78,4.1,5980.0,688.0,False,947.044,11.984,5.6559361768e+27,76435593.808,7.970985301876874,1.1686699136,0.225218279936,2.6116205203146534,5.056768956781091,3.834194738547872,0.01198489587462305,99439.31751629044,782.8345979464216,8067.635186909423,0.09999987479014501,0.07337978478498136,415.0,0.09552083333333333,46824800000.0,2.8930123135324397e-22,81.43957742617235,0.09624,0.09999235600403741,0.09811617800201872,0.00236564729515169,2.36564729515169,2.3680129424468417,1.182823647575845,0.09900372407016658,0.07560108321302461,0.07196071649579844,3.0236321831879143,11.984,0.5504400566650697,8.891127825339412,688.0,0.2532059533384805,0.8836908164282209,1.0,2,0,0.6666666666666666,0.0,0.0,0.0028574404296987997
NGTS-21 b,2.36,1.33,1357.0,NGTS-21,0.0236,0.86,10.0,4660.0,1357.0,False,750.008,14.895999999999999,4.4791977776000006e+27,95008728.75199999,0.5810244717041653,1.0828944131,0.217241026931,0.7324941417450146,1.39009734672706,1.0612957442360373,0.0032218687706877663,79372.86794269776,1099.4252730257488,2606.049842667029,0.5584159875743987,0.1843747556135776,1084.0,0.08158333333333334,3530560000.0,3.709346189295519e-21,1044.1973743787953,0.08286,0.09989607974296084,0.09137803987148042,0.014579877393650409,14.57987739365041,14.59445727104406,7.289938696825205,0.09922574690987244,0.09195674889979032,0.08250777842700388,1.2468698061783685,14.895999999999999,0.22698762454736426,7.096934415571572,1357.0,0.10331578610852414,0.01798909085419138,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
NGTS-23 b,0.613,1.267,1327.0,NGTS-23,0.0504,1.24,6.39,6057.0,1327.0,False,194.8114,14.190399999999999,1.16345264308e+27,90508315.2848,2.1692922594180333,1.0859376251,0.21758688505100002,1.4133723567533447,2.683870776735495,2.0486215667444196,0.003565939277019245,41446.114415072836,1087.2045310143187,726.6330379074288,0.9183043118900668,0.27453000593167914,1054.0,0.08220833333333334,7539840000.0,3.0365745136097e-21,854.809169164934,0.08346,0.0999150186581768,0.0916875093290884,0.005840442963929985,5.840442963929985,5.846283406893915,2.9202214819649925,0.09899146455359441,0.1101966504849429,0.09675447796185617,0.3746231904016395,14.190399999999999,0.0681986424470837,3.705804809729168,1327.0,0.08826271501582232,0.07423172789099895,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
